id,sourceLocation,destinationLocation,transportationResource,name,distance
e1ce5f96_d8eb_423c_bc39_82d67d1f6182,9290dfab_bc6b_41f2_863e_ff9794d38947,acd47de8_0f7f_48c8_8060_ba7c19038d47,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Getafe by Truck Oversized Standard Bed,1691.88
805a5d0b_cde2_4ff4_8f9b_02571d8e9afe,9290dfab_bc6b_41f2_863e_ff9794d38947,82d813be_ea4d_4eac_ad12_0dc0c60d83f5,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Gibraltar Harbor by Oversized Under Deck RoRo Ship,4038.15
9bbc4995_c9b1_428c_9a6d_3f6b210d6407,9290dfab_bc6b_41f2_863e_ff9794d38947,82d813be_ea4d_4eac_ad12_0dc0c60d83f5,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Gibraltar Harbor by Sea Large Container Ship,4038.15
c17223e4_357b_4040_82a5_e7f2c938c190,9290dfab_bc6b_41f2_863e_ff9794d38947,82d813be_ea4d_4eac_ad12_0dc0c60d83f5,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Gibraltar Harbor by Truck General Cargo,2302.6
9f050eb8_fc8d_4e2e_b54c_ba0852f9ee97,9290dfab_bc6b_41f2_863e_ff9794d38947,82d813be_ea4d_4eac_ad12_0dc0c60d83f5,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Gibraltar Harbor by Truck Long Distance,2302.6
fa760863_a5d1_4c9e_afef_eb748c448631,9290dfab_bc6b_41f2_863e_ff9794d38947,82d813be_ea4d_4eac_ad12_0dc0c60d83f5,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Gibraltar Harbor by Truck Oversized Low Bed,2302.6
053fd340_a36c_4a36_b498_3a94576c8058,9290dfab_bc6b_41f2_863e_ff9794d38947,82d813be_ea4d_4eac_ad12_0dc0c60d83f5,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Gibraltar Harbor by Truck Oversized Standard Bed,2302.6
da727fc1_6463_42c9_9f72_af43892189e3,9290dfab_bc6b_41f2_863e_ff9794d38947,60845a2a_07fd_496c_b3b7_dc1423d0ab18,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Gruenendeich Harbor by Truck General Cargo,491.34
9429e358_c6a1_43a7_af14_3589e9bed6eb,9290dfab_bc6b_41f2_863e_ff9794d38947,60845a2a_07fd_496c_b3b7_dc1423d0ab18,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Gruenendeich Harbor by Truck Long Distance,491.34
1af59c02_b7cb_454f_9cdc_04d9c49bf4a5,9290dfab_bc6b_41f2_863e_ff9794d38947,60845a2a_07fd_496c_b3b7_dc1423d0ab18,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Gruenendeich Harbor by Truck Oversized Low Bed,491.34
718463c4_2a5e_48a6_bcd2_115a2ea0a0f6,9290dfab_bc6b_41f2_863e_ff9794d38947,60845a2a_07fd_496c_b3b7_dc1423d0ab18,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Gruenendeich Harbor by Truck Oversized Standard Bed,491.34
2799d51b_9acf_4414_a2b4_91fab6e89451,9290dfab_bc6b_41f2_863e_ff9794d38947,7fbe9045_8db3_4abf_99fa_b3d9532fa6aa,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Hamburg FAL by Oversized Under Deck RoRo Ship,599.16
3540d047_da19_4a99_a750_686fcbd7dc07,9290dfab_bc6b_41f2_863e_ff9794d38947,7fbe9045_8db3_4abf_99fa_b3d9532fa6aa,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Hamburg FAL by Sea Large Container Ship,599.16
7b808751_8006_4e88_9064_d237aa3d0972,9290dfab_bc6b_41f2_863e_ff9794d38947,7fbe9045_8db3_4abf_99fa_b3d9532fa6aa,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Hamburg FAL by Truck General Cargo,497.73
957ff39b_731a_4bc1_b293_6a218c03b6b6,9290dfab_bc6b_41f2_863e_ff9794d38947,7fbe9045_8db3_4abf_99fa_b3d9532fa6aa,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Hamburg FAL by Truck Long Distance,497.73
635ede3f_0c99_4abe_8983_621ad4e5a2da,9290dfab_bc6b_41f2_863e_ff9794d38947,7fbe9045_8db3_4abf_99fa_b3d9532fa6aa,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Hamburg FAL by Truck Oversized Low Bed,497.73
2ccf362c_fd3c_4fee_98d6_5f1d4c6f70f1,9290dfab_bc6b_41f2_863e_ff9794d38947,7fbe9045_8db3_4abf_99fa_b3d9532fa6aa,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Hamburg FAL by Truck Oversized Standard Bed,497.73
5bc27c68_74c4_402f_b4ae_641b6af26508,9290dfab_bc6b_41f2_863e_ff9794d38947,75247798_8935_42ae_a458_1ca7a1c694a6,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Hamburg Harbor by Oversized Under Deck RoRo Ship,603.42
f274c631_3774_4880_92f3_32b8a5608840,9290dfab_bc6b_41f2_863e_ff9794d38947,75247798_8935_42ae_a458_1ca7a1c694a6,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Hamburg Harbor by Sea Large Container Ship,603.42
15d19a72_ccd2_46e8_9b4a_4144d83eed70,9290dfab_bc6b_41f2_863e_ff9794d38947,75247798_8935_42ae_a458_1ca7a1c694a6,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Hamburg Harbor by Truck General Cargo,506.73
d8e31943_7f86_4719_bddb_9efff81092f2,9290dfab_bc6b_41f2_863e_ff9794d38947,75247798_8935_42ae_a458_1ca7a1c694a6,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Hamburg Harbor by Truck Long Distance,506.73
fdf24566_5ca8_4324_8c0a_695a9c075d36,9290dfab_bc6b_41f2_863e_ff9794d38947,75247798_8935_42ae_a458_1ca7a1c694a6,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Hamburg Harbor by Truck Oversized Low Bed,506.73
93b7f2dc_e8d2_4b61_8da2_aff5b5e5ccb2,9290dfab_bc6b_41f2_863e_ff9794d38947,75247798_8935_42ae_a458_1ca7a1c694a6,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Hamburg Harbor by Truck Oversized Standard Bed,506.73
d9af2217_75b7_4554_aacc_b97ff62e0e88,9290dfab_bc6b_41f2_863e_ff9794d38947,dde958aa_9ba9_4b2b_b19d_5bbf8878955e,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Hamburg by Oversized Under Deck RoRo Ship,599.16
138ce280_6000_46dc_88d0_13fb30c017a7,9290dfab_bc6b_41f2_863e_ff9794d38947,dde958aa_9ba9_4b2b_b19d_5bbf8878955e,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Hamburg by Sea Large Container Ship,599.16
d47a3e4d_dd16_4958_93f0_dda452722da1,9290dfab_bc6b_41f2_863e_ff9794d38947,dde958aa_9ba9_4b2b_b19d_5bbf8878955e,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Hamburg by Truck General Cargo,497.73
1cf15940_d2ae_451e_84e3_1562a0daefd0,9290dfab_bc6b_41f2_863e_ff9794d38947,dde958aa_9ba9_4b2b_b19d_5bbf8878955e,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Hamburg by Truck Long Distance,497.73
bc6486b9_2746_4362_af07_f2933da126ed,9290dfab_bc6b_41f2_863e_ff9794d38947,dde958aa_9ba9_4b2b_b19d_5bbf8878955e,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Hamburg by Truck Oversized Low Bed,497.73
3ee88626_c178_4049_94e2_a877506205e6,9290dfab_bc6b_41f2_863e_ff9794d38947,dde958aa_9ba9_4b2b_b19d_5bbf8878955e,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Hamburg by Truck Oversized Standard Bed,497.73
a85cd83a_b9b9_49ff_acdf_b26906e91e10,9290dfab_bc6b_41f2_863e_ff9794d38947,f046a1e9_1532_4745_a970_c9f3bb3ff189,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Houston Harbor by Oversized Under Deck RoRo Ship,9720.14
02768b32_e479_4809_b0b2_d9447230eeb3,9290dfab_bc6b_41f2_863e_ff9794d38947,f046a1e9_1532_4745_a970_c9f3bb3ff189,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Houston Harbor by Sea Large Container Ship,9720.14
f7e1ddec_868a_4d70_b30b_439d98e3a93a,9290dfab_bc6b_41f2_863e_ff9794d38947,6b8861a0_38cf_4b61_bd2d_27476a9cc86d,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Illescas by Truck General Cargo,1709.35
7c9ae909_ea4a_48b3_b83b_a883779650f3,9290dfab_bc6b_41f2_863e_ff9794d38947,6b8861a0_38cf_4b61_bd2d_27476a9cc86d,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Illescas by Truck Long Distance,1709.35
8dd02987_e525_4c0f_9631_b4a086dfd4fa,9290dfab_bc6b_41f2_863e_ff9794d38947,6b8861a0_38cf_4b61_bd2d_27476a9cc86d,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Illescas by Truck Oversized Low Bed,1709.35
58dd567f_84a7_4b57_82d3_94f8be5dd3d6,9290dfab_bc6b_41f2_863e_ff9794d38947,6b8861a0_38cf_4b61_bd2d_27476a9cc86d,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Illescas by Truck Oversized Standard Bed,1709.35
943b3a44_09a3_419a_a0e8_1632852c343b,9290dfab_bc6b_41f2_863e_ff9794d38947,83c3543c_9497_4a40_87a5_50ea5926ee10,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Izmir Harbor by Oversized Under Deck RoRo Ship,7087.42
51c1be53_84c7_4045_ad94_07eabba2656a,9290dfab_bc6b_41f2_863e_ff9794d38947,83c3543c_9497_4a40_87a5_50ea5926ee10,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Izmir Harbor by Sea Large Container Ship,7087.42
583ae8e9_2739_4cef_8ae1_8cba174390d6,9290dfab_bc6b_41f2_863e_ff9794d38947,83c3543c_9497_4a40_87a5_50ea5926ee10,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Izmir Harbor by Truck General Cargo,2972.74
929db76d_1b05_4167_abda_0f13f79ccdfe,9290dfab_bc6b_41f2_863e_ff9794d38947,83c3543c_9497_4a40_87a5_50ea5926ee10,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Izmir Harbor by Truck Long Distance,2972.74
b136fd36_f343_4331_935f_130b2085d16c,9290dfab_bc6b_41f2_863e_ff9794d38947,83c3543c_9497_4a40_87a5_50ea5926ee10,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Izmir Harbor by Truck Oversized Low Bed,2972.74
6fddcde2_a931_4fb6_bacb_380dd302a341,9290dfab_bc6b_41f2_863e_ff9794d38947,83c3543c_9497_4a40_87a5_50ea5926ee10,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Izmir Harbor by Truck Oversized Standard Bed,2972.74
47fad21b_bb9a_405d_91f7_844c53c665ac,9290dfab_bc6b_41f2_863e_ff9794d38947,dbd7d3ce_be13_4d7f_8e45_fee916ef0260,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Izmit Harbor by Oversized Under Deck RoRo Ship,7443.17
5f06fe3e_22e8_4763_8120_736c1f7280b4,9290dfab_bc6b_41f2_863e_ff9794d38947,dbd7d3ce_be13_4d7f_8e45_fee916ef0260,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Izmit Harbor by Sea Large Container Ship,7443.17
0494eca7_1cc8_4cb7_a1f3_50a636cf8a1d,9290dfab_bc6b_41f2_863e_ff9794d38947,dbd7d3ce_be13_4d7f_8e45_fee916ef0260,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Izmit Harbor by Truck General Cargo,2765.5
c501336d_6121_4d96_922d_4c5700f2d619,9290dfab_bc6b_41f2_863e_ff9794d38947,dbd7d3ce_be13_4d7f_8e45_fee916ef0260,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Izmit Harbor by Truck Long Distance,2765.5
7583d1ca_e5cb_4884_8e25_fe92ae5e3a3a,9290dfab_bc6b_41f2_863e_ff9794d38947,dbd7d3ce_be13_4d7f_8e45_fee916ef0260,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Izmit Harbor by Truck Oversized Low Bed,2765.5
2866d237_8baf_40f5_87d5_c1243fda7d89,9290dfab_bc6b_41f2_863e_ff9794d38947,dbd7d3ce_be13_4d7f_8e45_fee916ef0260,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Izmit Harbor by Truck Oversized Standard Bed,2765.5
1d752eb4_6df3_483a_818a_b0b90bbb22eb,9290dfab_bc6b_41f2_863e_ff9794d38947,aa531e3d_e640_4222_9d58_1f151f8764d3,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Kahramankazan by Truck General Cargo,3087.08
1834f8eb_21a7_4b6f_982c_8eb19d0743a9,9290dfab_bc6b_41f2_863e_ff9794d38947,aa531e3d_e640_4222_9d58_1f151f8764d3,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Kahramankazan by Truck Long Distance,3087.08
dcdf6ce0_1adf_463f_908d_b62407679874,9290dfab_bc6b_41f2_863e_ff9794d38947,aa531e3d_e640_4222_9d58_1f151f8764d3,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Kahramankazan by Truck Oversized Low Bed,3087.08
a9879f1d_1bea_4f1a_8559_92f414586650,9290dfab_bc6b_41f2_863e_ff9794d38947,aa531e3d_e640_4222_9d58_1f151f8764d3,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Kahramankazan by Truck Oversized Standard Bed,3087.08
90f5daa7_53cc_4644_896a_8c6f4c7f3ded,9290dfab_bc6b_41f2_863e_ff9794d38947,e861b3d9_337a_4e15_bee8_1800e84440b8,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Liverpool Harbor by Oversized Under Deck RoRo Ship,1813.51
37447268_3a19_49f3_88d1_eec446e65447,9290dfab_bc6b_41f2_863e_ff9794d38947,e861b3d9_337a_4e15_bee8_1800e84440b8,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Liverpool Harbor by Sea Large Container Ship,1813.51
ae853418_3b49_43ce_8e31_fedbd7671790,9290dfab_bc6b_41f2_863e_ff9794d38947,0b2fe165_e926_44dd_8bd2_f4aca2b0c488,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Marseille Harbor by Oversized Under Deck RoRo Ship,5319.99
0d53b655_ced0_44db_9f19_189b5ce203f6,9290dfab_bc6b_41f2_863e_ff9794d38947,0b2fe165_e926_44dd_8bd2_f4aca2b0c488,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Marseille Harbor by Sea Large Container Ship,5319.99
b3dc410c_bf1e_4a7c_b6e0_73ddc9b8db45,9290dfab_bc6b_41f2_863e_ff9794d38947,0b2fe165_e926_44dd_8bd2_f4aca2b0c488,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Marseille Harbor by Truck General Cargo,1145.03
c0c128de_a74e_4b5a_b546_4dc45e46beb8,9290dfab_bc6b_41f2_863e_ff9794d38947,0b2fe165_e926_44dd_8bd2_f4aca2b0c488,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Marseille Harbor by Truck Long Distance,1145.03
2dc0d246_d532_49bc_a387_5ccf9c5d8eb7,9290dfab_bc6b_41f2_863e_ff9794d38947,0b2fe165_e926_44dd_8bd2_f4aca2b0c488,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Marseille Harbor by Truck Oversized Low Bed,1145.03
22f3955e_fd60_48a7_83d7_565827c2b5ff,9290dfab_bc6b_41f2_863e_ff9794d38947,0b2fe165_e926_44dd_8bd2_f4aca2b0c488,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Marseille Harbor by Truck Oversized Standard Bed,1145.03
f93ef39f_48b1_4100_9cc9_e59c8929fd2b,9290dfab_bc6b_41f2_863e_ff9794d38947,28cb8038_0016_4512_81e7_ec56570d2fa7,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Meaulte by Truck General Cargo,301.24
ef3bf668_139f_4c85_af4b_49bc29b822c9,9290dfab_bc6b_41f2_863e_ff9794d38947,28cb8038_0016_4512_81e7_ec56570d2fa7,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Meaulte by Truck Long Distance,301.24
02dba93a_eb72_424b_9106_359107455540,9290dfab_bc6b_41f2_863e_ff9794d38947,28cb8038_0016_4512_81e7_ec56570d2fa7,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Meaulte by Truck Oversized Low Bed,301.24
511af11c_4386_4b78_a91e_bbd280f8b40e,9290dfab_bc6b_41f2_863e_ff9794d38947,28cb8038_0016_4512_81e7_ec56570d2fa7,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Meaulte by Truck Oversized Standard Bed,301.24
45f351bd_1996_4770_877e_739f26bd8150,9290dfab_bc6b_41f2_863e_ff9794d38947,80861229_691d_41aa_ae4e_c372c311cd59,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Mersin Harbor by Oversized Under Deck RoRo Ship,7724.09
63f529e4_6415_4e6e_98ba_516d450b0d96,9290dfab_bc6b_41f2_863e_ff9794d38947,80861229_691d_41aa_ae4e_c372c311cd59,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Mersin Harbor by Sea Large Container Ship,7724.09
382a40b3_985a_461d_940c_15df77432a37,9290dfab_bc6b_41f2_863e_ff9794d38947,80861229_691d_41aa_ae4e_c372c311cd59,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Mersin Harbor by Truck General Cargo,3607.29
3adc9851_bcdb_4413_8883_ed20c790f3cb,9290dfab_bc6b_41f2_863e_ff9794d38947,80861229_691d_41aa_ae4e_c372c311cd59,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Mersin Harbor by Truck Long Distance,3607.29
3f5c2b3a_c659_4db2_89ed_de75e5b1dd28,9290dfab_bc6b_41f2_863e_ff9794d38947,80861229_691d_41aa_ae4e_c372c311cd59,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Mersin Harbor by Truck Oversized Low Bed,3607.29
fe42a979_32c0_474d_89e1_e3daf52ae1b3,9290dfab_bc6b_41f2_863e_ff9794d38947,80861229_691d_41aa_ae4e_c372c311cd59,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Mersin Harbor by Truck Oversized Standard Bed,3607.29
b9297345_025d_42ed_9209_2c7efdc1acbe,9290dfab_bc6b_41f2_863e_ff9794d38947,2bdb1395_a4f9_466d_875f_249b5de56f47,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Mobile Harbor by Oversized Under Deck RoRo Ship,9154.72
cc088b07_6abf_412c_9f5c_41abae7000bc,9290dfab_bc6b_41f2_863e_ff9794d38947,2bdb1395_a4f9_466d_875f_249b5de56f47,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Mobile Harbor by Sea Large Container Ship,9154.72
47e041f5_99eb_46dd_b7cb_69c44e789a87,9290dfab_bc6b_41f2_863e_ff9794d38947,9cf12b87_e683_4b0d_a870_b64cbd37a386,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Mochau by Truck General Cargo,712.62
915e8cd7_46c1_4f2c_bb4c_0175af85d420,9290dfab_bc6b_41f2_863e_ff9794d38947,9cf12b87_e683_4b0d_a870_b64cbd37a386,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Mochau by Truck Long Distance,712.62
f7e1b403_024d_4a0c_9be7_82007092601d,9290dfab_bc6b_41f2_863e_ff9794d38947,9cf12b87_e683_4b0d_a870_b64cbd37a386,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Mochau by Truck Oversized Low Bed,712.62
46a67a38_e0d8_4a0e_9bd8_e57afadd4039,9290dfab_bc6b_41f2_863e_ff9794d38947,9cf12b87_e683_4b0d_a870_b64cbd37a386,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Mochau by Truck Oversized Standard Bed,712.62
b8f5ff47_78ec_473c_bf19_05edf77d8cf0,9290dfab_bc6b_41f2_863e_ff9794d38947,0ddf14ce_c955_4918_882c_85a80bbed6e2,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Montoir Harbor by Oversized Under Deck RoRo Ship,2617.34
e2eae8da_e3ab_4174_8d31_440c12a6d7c9,9290dfab_bc6b_41f2_863e_ff9794d38947,0ddf14ce_c955_4918_882c_85a80bbed6e2,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Montoir Harbor by Sea Large Container Ship,2617.34
6a02f128_6ff5_4223_ba29_3f5d38205b1c,9290dfab_bc6b_41f2_863e_ff9794d38947,0ddf14ce_c955_4918_882c_85a80bbed6e2,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Montoir Harbor by Truck General Cargo,859.19
4f0d1169_bd8b_41f4_9ffa_26b4ab214b69,9290dfab_bc6b_41f2_863e_ff9794d38947,0ddf14ce_c955_4918_882c_85a80bbed6e2,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Montoir Harbor by Truck Long Distance,859.19
fdc34d62_34ec_4c7b_935f_fd9f74cf5e24,9290dfab_bc6b_41f2_863e_ff9794d38947,0ddf14ce_c955_4918_882c_85a80bbed6e2,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Montoir Harbor by Truck Oversized Low Bed,859.19
3ee939a8_fa12_4c79_949a_df1b371c29ff,9290dfab_bc6b_41f2_863e_ff9794d38947,0ddf14ce_c955_4918_882c_85a80bbed6e2,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Montoir Harbor by Truck Oversized Standard Bed,859.19
19cf55a6_31ab_4098_ad29_fc25e2128296,9290dfab_bc6b_41f2_863e_ff9794d38947,a1306666_cd1d_4328_b2d6_595dbd82945a,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Montoir de Bretagne by Truck General Cargo,859.25
9ccf54cc_b6aa_42c8_a21e_36ffe40a8aeb,9290dfab_bc6b_41f2_863e_ff9794d38947,a1306666_cd1d_4328_b2d6_595dbd82945a,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Montoir de Bretagne by Truck Long Distance,859.25
5c4bf0fc_58b9_47b3_b72e_3fcfaf26ea9a,9290dfab_bc6b_41f2_863e_ff9794d38947,a1306666_cd1d_4328_b2d6_595dbd82945a,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Montoir de Bretagne by Truck Oversized Low Bed,859.25
f284e225_4cb2_4adc_89ec_f892eeb57c7f,9290dfab_bc6b_41f2_863e_ff9794d38947,a1306666_cd1d_4328_b2d6_595dbd82945a,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Montoir de Bretagne by Truck Oversized Standard Bed,859.25
7f4d1942_bcf6_4962_b5c5_7f18d91b1cc7,9290dfab_bc6b_41f2_863e_ff9794d38947,6e6521b1_db07_47cc_a228_888b85ef5a20,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Montreal Harbor by Oversized Under Deck RoRo Ship,6697.48
a425db5d_932e_44e3_8bbc_1970e9ea71cd,9290dfab_bc6b_41f2_863e_ff9794d38947,6e6521b1_db07_47cc_a228_888b85ef5a20,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Montreal Harbor by Sea Large Container Ship,6697.48
9d8a3d12_3b18_4b19_9fe4_2ddda49e3b0b,9290dfab_bc6b_41f2_863e_ff9794d38947,d525ccbe_1708_4118_8415_723aaf7c0062,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Nantes by Truck General Cargo,820.3
ac77e919_1166_4ba4_ac04_24e4f14dfa0a,9290dfab_bc6b_41f2_863e_ff9794d38947,d525ccbe_1708_4118_8415_723aaf7c0062,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Nantes by Truck Long Distance,820.3
7379ef06_f732_4a91_9f2a_7ae86d6da92d,9290dfab_bc6b_41f2_863e_ff9794d38947,d525ccbe_1708_4118_8415_723aaf7c0062,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Nantes by Truck Oversized Low Bed,820.3
bf7e2948_7ba2_4120_b42e_fc51f5423085,9290dfab_bc6b_41f2_863e_ff9794d38947,d525ccbe_1708_4118_8415_723aaf7c0062,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Nantes by Truck Oversized Standard Bed,820.3
9995771e_d96c_4803_9c71_232e8a84207f,9290dfab_bc6b_41f2_863e_ff9794d38947,06d37e07_9949_489a_aadb_efe33049c442,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Naples Harbor by Oversized Under Deck RoRo Ship,5868.87
b39e4049_e81b_4d7f_bf9e_da0623f93988,9290dfab_bc6b_41f2_863e_ff9794d38947,06d37e07_9949_489a_aadb_efe33049c442,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Naples Harbor by Sea Large Container Ship,5868.87
28ae7b93_d4a7_4d9c_91df_ffa0bfc34b45,9290dfab_bc6b_41f2_863e_ff9794d38947,06d37e07_9949_489a_aadb_efe33049c442,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Naples Harbor by Truck General Cargo,1764.95
ff8f993b_719e_4ab9_a629_92bf2f7e1e37,9290dfab_bc6b_41f2_863e_ff9794d38947,06d37e07_9949_489a_aadb_efe33049c442,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Naples Harbor by Truck Long Distance,1764.95
a663273d_9906_499c_a190_c8dc94364c0a,9290dfab_bc6b_41f2_863e_ff9794d38947,06d37e07_9949_489a_aadb_efe33049c442,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Naples Harbor by Truck Oversized Low Bed,1764.95
93c5cabd_62ce_4876_aade_bf84bb1f7d9c,9290dfab_bc6b_41f2_863e_ff9794d38947,06d37e07_9949_489a_aadb_efe33049c442,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Naples Harbor by Truck Oversized Standard Bed,1764.95
269b6569_4818_4dd9_be30_0ed8942b3a53,9290dfab_bc6b_41f2_863e_ff9794d38947,922f9ad2_d00c_4264_9c4c_f2e25691489f,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Nola by Truck General Cargo,1759.52
